BMW	520d xDrive G30 140kW	2016		Helix Ultra ECT 0W-30	NULL2
BMW	520i F10 2.0 135kW	2011	2016	Helix Ultra 5W-40	NULL2
BMW	523i E60 130kW (N52B25A,N52B25BE)	2004	2007	Helix Ultra 5W-40	NULL2
BMW	525d F10 2.0 160kW	2011	2016	Helix Ultra ECT 0W-30	NULL2
BMW	525d xDrive F10 160kW	2011	2016	Helix Ultra ECT 0W-30	NULL2
BMW	528i F10 2.0 180kW	2011	2016	Helix Ultra 5W-40	NULL2
BMW	528i F10 3.0 190kW (N53B30A)	2010	2012	Helix Ultra 5W-40	NULL2
BMW	528i xDrive F10	2011	2016	Helix Ultra 5W-40	NULL2
BMW	530d F10 190kW	2011	2016	Helix Ultra ECT 0W-30	NULL2
BMW	530d G30	2016		Helix Ultra ECT 0W-30	NULL2
BMW	530d Gran Turismo F07 190kW	2012	2017	Helix Ultra ECT 0W-30	NULL2
BMW	530d xDrive F10 190kW	2011	2016	Helix Ultra ECT 0W-30	NULL2
BMW	530d xDrive G30 195kW	2016		Helix Ultra ECT 0W-30	NULL2
BMW	530i E60 190kW RWD (N52B30A,N52B30BF)	2005	2007	Helix Ultra 5W-40	NULL2
BMW	530i F10 200kW	2011	2013	Helix Ultra 5W-40	NULL2
BMW	530i G30 (B46B20B)	2016		Helix Ultra 5W-40	NULL2
BMW	530i xDrive G30 (B46B20B)	2016		Helix Ultra 5W-40	NULL2
BMW	535i F10 225kW	2010	2016	Helix Ultra 5W-40	NULL2
BMW	535i Gran Turismo F07 225kW	2009	2017	Helix Ultra 5W-40	NULL2
BMW	535i xDrive F10 225kW	2010	2016	Helix Ultra 5W-40	NULL2
BMW	540i G30 250kW	2016		Helix Ultra 5W-40	NULL2
BMW	540i xDrive G30 250kW	2016		Helix Ultra 5W-40	NULL2
BMW	630i Gran Turismo G32	2017		Helix Ultra 5W-40	NULL2
BMW	640i Cabrio F12	2011	2018	Helix Ultra 5W-40	NULL2
BMW	640i Coupe F13	2011	2017	Helix Ultra 5W-40	NULL2
BMW	640i Gran Coupe F06	2012	2018	Helix Ultra 5W-40	NULL2
BMW	645i Coupe E63 245kW	2003	2005	Helix Ultra 5W-40	NULL2
BMW	735i E65 3.6	2001	2005	Helix Ultra 5W-40	NULL2
BMW	735i E66 3.6	2002	2005	Helix Ultra 5W-40	NULL2
BMW	740e G11	2016	2019	Helix Ultra 5W-40	NULL2
BMW	740e G12	2016	2019	Helix Ultra 5W-40	NULL2
BMW	740e xDrive G12	2016		Helix Ultra 5W-40	NULL2
BMW	740i F02 235kW	2012	2015	Helix Ultra 5W-40	NULL2
BMW	740i G12	2015	2019	Helix Ultra 5W-40	NULL2
BMW	740i xDrive F02	2012	2015	Helix Ultra 5W-40	NULL2
BMW	740i xDrive G12 240kW	2016		Helix Ultra 5W-40	NULL2
BMW	760i E65 327kW (N73B60B)	2003	2008	Helix Ultra 5W-40	NULL2
BMW	X1 sDrive 18i E84 110kW (N46B20B)	2010	2015	Helix Ultra 5W-40	NULL2
BMW	X1 sDrive 18i F48 100kW	2015		Helix Ultra 5W-40	NULL2
BMW	X1 sDrive 20d E84 135kW	2012	2015	Helix Ultra ECT 0W-30	NULL2
BMW	X1 sDrive 20i F48	2015		Helix Ultra 5W-40	NULL2
BMW	X3 xDrive 20d G01 140kW	2017	2019	Helix Ultra ECT 0W-30	NULL2
BMW	X3 xDrive 20i F25	2011	2017	Helix Ultra 5W-40	NULL2
BMW	X3 xDrive 20i G01	2017	2018	Helix Ultra 5W-40	NULL2
BMW	X4 xDrive 28i F26 180kW	2014	2018	Helix Ultra 5W-40	NULL2
BMW	X5 E53 4.4 210kW	2000	2003	Helix Ultra 5W-40	NULL2
BMW	X5 xDrive 30i E70 200kW	2008	2010	Helix Ultra 5W-40	NULL2
BMW	X5 xDrive 35i E70 225kW	2010	2013	Helix Ultra 5W-40	NULL2
BMW	X5 xDrive 35i F15 225kW	2013	2018	Helix Ultra 5W-40	NULL2
BMW	X5 xDrive 48i E70	2008	2010	Helix Ultra 5W-40	NULL2
BMW	X6 xDrive 35i E71 225kW (N54B30A)	2008	2014	Helix Ultra 5W-40	NULL2
BMW	X6 xDrive 35i F16 225kW	2014	2019	Helix Ultra 5W-40	NULL2
BMW	Z4 sDrive 20i Cabrio E89 135kW	2011	2016	Helix Ultra 5W-40	NULL2
BMW	Z4 sDrive 28i Cabrio E89	2011	2016	Helix Ultra 5W-40	NULL2
BMW	Z4 sDrive 35i Cabrio E89 225kW	2009	2016	Helix Ultra 5W-40	NULL2
BMW	Z4 sDrive 35is Cabrio E89	2010	2016	Helix Ultra 5W-40	NULL2
BMW	i8 I12	2014		Helix Ultra 5W-40	NULL2
CHEVROLET	Aveo 1.2 Hatchback Petrol 56kW	2008	2012	Helix HX8 Synthetic 5W-30	NULL2
CHEVROLET	Aveo 1.4 Hatchback Petrol 69kW (T255)	2006		Helix HX8 X 5W-30	Helix Eco 5W-30
CHEVROLET	Aveo 1.4 Saloon Petrol 69kW (T200)	2003	2007	Helix HX8 X 5W-30	Helix Eco 5W-30
CHEVROLET	Aveo 1.4 Saloon Petrol 69kW (T250)	2006		Helix HX8 X 5W-30	Helix Eco 5W-30
CHEVROLET	Captiva 2.4 Petrol 123kW FWD	2011		Helix HX8 X 5W-30	Helix Eco 5W-30
CHEVROLET	Captiva Sport 2.4 Petrol 126kW (LE5,LE9(145CUL4))	2009	2011	Helix HX8 X 5W-30	Helix Eco 5W-30
CHEVROLET	Optra Magnum 1.6 Saloon	2006	2012	Helix HX8 X 5W-30	Helix Eco 5W-30
CHEVROLET	Spark 1.0 Petrol 48kW (LA2)	2007		Helix Eco 0W-20	NULL2
CHEVROLET	Spark 1.0 Petrol 49kW	2005	2006	Helix HX8 X 5W-30	Helix Eco 5W-30
CHEVROLET	Spark 1.0 Petrol 55kW	2015		Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
CHEVROLET	Spark 1.2 Hatchback Petrol 60kW	2010		Helix HX8 X 5W-30	Helix Eco 5W-30
DAIHATSU	Ayla 1.0	2013		Helix HX8 X 5W-30	Helix Eco 5W-30
DAIHATSU	Ayla 1.2	2017		Helix Eco 5W-30	NULL2
DAIHATSU	Charade MK III 1.3 Hatchback 56kW	1988	1993		
DAIHATSU	Charade MK III 1.3 Hatchback 66kW FWD	1988	1993		
DAIHATSU	Charade MK IV 1.3 Hatchback 62kW	1993	2000		
DAIHATSU	Copen 0.7 47kW (KF)	2014		Helix HX8 X 5W-30	Helix Eco 5W-30
DAIHATSU	Luxio	2009		Helix HX8 X 5W-30	Helix Eco 5W-30
DAIHATSU	Move 0.7 33kW	1998	2002	Helix HX8 X 5W-30	Helix Eco 5W-30
DAIHATSU	Move 0.7 43kW FWD (EFVE) (L150S)	2002	2006	Helix HX8 X 5W-30	Helix Eco 5W-30
DAIHATSU	Move 0.7 43kW FWD (EFVE) (L900)	1998	2002	Helix HX8 X 5W-30	Helix Eco 5W-30
DAIHATSU	Move 0.7 47kW FWD (JBDET)	2002	2006	Helix HX8 X 5W-30	Helix Eco 5W-30
DAIHATSU	Move Custom 43kW (EFVE)	2002	2007	Helix HX8 X 5W-30	Helix Eco 5W-30
DAIHATSU	Move Custom 47kW 4WD (JBDET)	2002	2007	Helix HX8 X 5W-30	Helix Eco 5W-30
DAIHATSU	Move Custom 47kW FWD (JBDET)	2002	2007	Helix HX8 X 5W-30	Helix Eco 5W-30
DAIHATSU	Rocky 2.2	1991	1994		
DAIHATSU	Sigra 1.0	2016		Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
DAIHATSU	Sigra 1.2	2016		Helix HX8 X 5W-30	Helix Eco 5W-30
DAIHATSU	Sirion 1.3 66kW	2011		Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
DAIHATSU	Taruna 1.6	1999	2005		
DAIHATSU	Terios 1.5 Petrol 77kW 4WD	2005		Helix Eco 5W-30	NULL2
DAIHATSU	Terios 1.5 Petrol 77kW RWD	2005		Helix Eco 5W-30	NULL2
DAIHATSU	Terios 1.5 Petrol 80kW	2005	2010	Helix Eco 5W-30	NULL2
DAIHATSU	Xenia 1.0 41kW	2004	2007	Helix HX8 X 5W-30	NULL2
DAIHATSU	Xenia 1.0 46kW (EJDE)	2007	2011	Helix HX8 X 5W-30	NULL2
DAIHATSU	Xenia 1.0 46kW (EJVE)	2011		Helix HX8 Synthetic 5W-30	NULL2
DAIHATSU	Xenia 1.3 63kW	2004	2007	Helix HX8 X 5W-30	Helix Eco 5W-30
DAIHATSU	Xenia 1.3 68kW (GFS221GR)	2007	2011	Helix HX8 X 5W-30	Helix Eco 5W-30
DAIHATSU	Xenia 1.3 68kW (GFS651GR)	2011	2015	Helix HX8 X 5W-30	Helix Eco 5W-30
DAIHATSU	Xenia 1.3 71kW	2015		Helix HX8 X 5W-30	Helix Eco 5W-30
DATSUN	GO 50kW (AD0K)	2014		Helix HX8 X 5W-30	Helix Eco 5W-30
DATSUN	GO+ 50kW (AD0N,AD0NN)	2015		Helix HX8 X 5W-30	Helix Eco 5W-30
HONDA	Accord Aerodeck MK IV 2.2 110kW (F22A7,F22A8) (CB8,CB9)	1990	1993		
HONDA	Accord Aerodeck MK V 2.2 110kW	1994	1997		
HONDA	Accord MK IV 2.2 110kW	1990	1993		
HONDA	Accord MK IX 2.4 Petrol 129kW	2013		Helix HX8 X 5W-30	Helix Eco 5W-30
HONDA	Accord MK IX 2.4 Petrol 132kW (K24W2)	2014		Helix HX8 X 5W-30	Helix Eco 5W-30
HONDA	Accord MK V 2.2 110kW (F22B5)	1993	1998		
HONDA	Accord MK V 2.3 116kW	1994	1995		
HONDA	Accord MK VI 2.3 Saloon 113kW (F23Z5)	2000	2002	Helix Eco 5W-30	NULL2
HONDA	Accord MK VII 2.4 140kW (K24A3)	2003	2008	Helix Eco 5W-30	NULL2
HONDA	Accord MK VIII 2.4 132kW	2008	2012	Helix HX8 X 5W-30	Helix Eco 5W-30
HONDA	Accord MK VIII 3.5 202kW (J35Z2)	2008	2012	Helix HX8 X 5W-30	Helix Eco 5W-30
HONDA	Brio 1.2 65kW	2011		Helix HX8 X 5W-30	Helix Eco 5W-30
HONDA	Brio 1.3	2011		Helix HX8 X 5W-30	Helix Eco 5W-30
HONDA	CR-V MK I 108kW (B20Z1)	1999	2002	Helix Eco 5W-30	NULL2
HONDA	CR-V MK I 94kW 4WD (B20B4)	1995	2000	Helix Eco 5W-30	NULL2
HONDA	CR-V MK I 98kW	1999	2002	Helix Eco 5W-30	NULL2
HONDA	CR-V MK II 2.0 110kW (RD5,RD8)	2001	2007	Helix Eco 5W-30	NULL2
HONDA	CR-V MK II 2.0 112kW	2002	2006	Helix Eco 5W-30	NULL2
HONDA	CR-V MK III 2.0 Petrol 110kW FWD	2007	2012	Helix Ultra Professional AV 0W-40	NULL2
HONDA	CR-V MK III 2.4 125kW 4WD	2007	2012	Helix Ultra Professional AV 0W-40	NULL2
HONDA	CR-V MK III 2.4 125kW FWD	2007	2012	Helix Ultra Professional AV 0W-40	NULL2
HONDA	CR-V MK IV 2.0 Petrol 114kW FWD	2012		Helix HX8 X 5W-30	Helix Eco 5W-30
HONDA	CR-V MK IV 2.4 Petrol 140kW 4WD	2012		Helix Eco 0W-20	NULL2
HONDA	CR-V MK IV 2.4 Petrol 140kW FWD	2012		Helix Eco 0W-20	NULL2
HONDA	CR-V MK V 1.5 138kW FWD (L15BE)	2016		Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
HONDA	City MK VI Petrol 88kW (L15A7,L15Z1)	2014		Helix HX8 X 5W-30	Helix Eco 5W-30
HONDA	Civic Aerodeck MK VI 1.6 85kW	1998	2001		
HONDA	Civic Aerodeck MK VI 1.6 92kW	1998	2001		
HONDA	Civic Coupe MK VI 77kW (D16Y6,D16Y7)	1996	2000		
HONDA	Civic Coupe MK VI 92kW	1996	2000		
HONDA	Civic Coupe MK VII 1.7 92kW (D17A5)	2001	2005	Helix Eco 5W-30	NULL2
HONDA	Civic MK IV 1.6 Hatchback 81kW (D16A6)	1988	1991		
HONDA	Civic MK IX 1.8 Saloon Petrol 104kW	2011		Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
HONDA	Civic MK IX 2.0 Saloon Petrol	2012		Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
HONDA	Civic MK V 1.6 Hatchback 92kW (D16Z6)	1991	1995		
HONDA	Civic MK VI 1.6 Hatchback 83kW	1995	1997		
HONDA	Civic MK VI 1.6 Hatchback 84kW	1995	2001		
HONDA	Civic MK VII 1.6 Hatchback (D16V1,D16V3,D16W7)	2000	2005	Helix Eco 5W-30	NULL2
HONDA	Civic MK VII 1.7 Hatchback Petrol 92kW	2002	2005	Helix Eco 5W-30	NULL2
HONDA	Civic MK VIII 1.3 Saloon Hybrid-petrol 70kW	2006	2012	Helix HX8 X 5W-30	Helix Eco 5W-30
HONDA	Civic MK VIII 1.8 Saloon Petrol 103kW (R18A1) (FA1)	2005	2013	Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
HONDA	Civic MK VIII 2.0 Saloon 114kW (FD1)	2006	2012	Helix HX8 X 5W-30	Helix Eco 5W-30
HONDA	Civic MK X 1.5 Saloon 127kW	2016		Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
HONDA	Civic Shuttle MK IV 1.6 85kW	1988	1992		
HONDA	Fit MK I 1.5 79kW (L15A1)	2002	2007	Helix HX8 X 5W-30	NULL2
HONDA	Freed Petrol 87kW FWD	2008	2016	Helix HX8 X 5W-30	Helix Eco 5W-30
HONDA	HR-V 1.5 Petrol 88kW	2015		Helix HX8 X 5W-30	Helix Eco 5W-30
HONDA	HR-V 1.6 Petrol 77kW 4WD (GH2,GH4)	1999	2005	Helix Eco 5W-30	NULL2
HONDA	HR-V 1.6 Petrol 77kW FWD (GH1,GH3)	1999	2005	Helix Eco 5W-30	NULL2
HONDA	HR-V 1.6 Petrol 91kW 4WD (GH2,GH4)	1999	2005	Helix Eco 5W-30	NULL2
HONDA	HR-V 1.8 Petrol 105kW FWD (R18ZF)	2014		Helix HX8 X 5W-30	Helix Eco 5W-30
HONDA	Jazz MK I 1.3 (L13A5)	2002	2008	Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
HONDA	Jazz MK II 1.2 (L12B1,L12B2)	2008	2015	Helix HX8 X 5W-30	Helix Eco 5W-30
HONDA	Jazz MK II 1.5	2007	2015	Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
HONDA	Jazz MK III 1.5 Petrol 88kW	2014		Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
HONDA	Legend MK II Coupe	1991	1995		
HONDA	Mobilio Petrol 88kW	2013		Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
HONDA	Odyssey 2.4 Petrol 129kW 4WD	2013		Helix HX8 X 5W-30	Helix Eco 5W-30
HONDA	Odyssey 2.4 Petrol 129kW FWD	2013		Helix HX8 X 5W-30	Helix Eco 5W-30
HONDA	Odyssey 2.4 Petrol 132kW	2008	2013	Helix Ultra SN PLUS 0W-20	Helix Eco 0W-20
HONDA	Prelude MK IV 2.0	1991	1996		
HONDA	Prelude MK IV 2.2 136kW	1993	1996		
HONDA	Prelude MK IV 2.3 (H23A2)	1991	1996		
HONDA	Stepwagon 2.0 99kW	1996	2000		
HONDA	Stream 1.7	2001	2006	Helix Eco 5W-30	NULL2
HONDA	Stream 2.0 115kW	2001	2006	Helix Eco 5W-30	NULL2
HYUNDAI	Accent MK IV 1.4 Saloon Petrol 79kW	2010		Helix Eco 0W-20	NULL2
HYUNDAI	Getz 1.3 60kW	2002	2005		
HYUNDAI	Getz 1.6 78kW	2005	2012	Helix Eco 0W-20	NULL2
HYUNDAI	Getz Prime 1.1	2007	2009		
HYUNDAI	Grandeur 3.0 Petrol 153kW	2001	2005		
HYUNDAI	Matrix MK I 1.6	2001	2010		
HYUNDAI	Santa Fe MK III 2.2 145kW 4WD (DM,DMI)	2012		Helix Ultra ECT 0W-30	NULL2
HYUNDAI	Santa Fe MK III 2.2 145kW FWD (DM,DMI)	2012		Helix Ultra ECT 0W-30	NULL2
HYUNDAI	Santa Fe MK III 2.2 149kW FWD	2015		Helix Ultra ECT 0W-30	NULL2
HYUNDAI	Santa Fe MK III 2.4 129kW FWD	2012		Helix Eco 0W-20	NULL2
HYUNDAI	Sonata MK VII 1.6 132kW	2015		Helix HX8 X 5W-30	Helix Eco 5W-30
HYUNDAI	Sonata MK VII 2.0 Petrol 113kW	2014		Helix HX8 X 5W-30	Helix Eco 5W-30
HYUNDAI	Sonata MK VII 2.0 Petrol 115kW	2014		Helix HX8 X 5W-30	Helix Eco 5W-30
HYUNDAI	Sonata MK VII 2.0 Petrol 180kW (G4KD,G4KH)	2014			
HYUNDAI	Terracan 3.5 147kW	2001	2006		
HYUNDAI	Trajet 2.0 Petrol 103kW (G4GC) (KMDMF8A,KMDMF8E)	2003	2008		
HYUNDAI	Tucson 2.0 Petrol 114kW FWD (TL)	2015		Helix Eco 5W-30	NULL2
HYUNDAI	Tucson 2.0 Petrol 122kW FWD (G4KD)	2010		Helix HX8 X 5W-30	NULL2
HYUNDAI	Grand i10 MK II 1.2 Hatchback Petrol 64kW	2013		Helix Eco 0W-20	NULL2
HYUNDAI	i10 MK I 1.1 Petrol 51kW	2011		Helix HX8 X 5W-30	Helix Eco 5W-30
ISUZU	D-Max Mk I 2.5 Pick up Truck 85kW 4WD	2006	2012		
ISUZU	D-Max Mk I 2.5 Pick up Truck 85kW RWD	2006	2012		
ISUZU	D-Max Mk I 3.0 Pick up Truck 100kW 4WD	2003	2012	Rimula Light Duty LD4 Extra 15W-40	NULL2
ISUZU	D-Max Mk II 2.5 Pick up Truck 100kW 4WD	2012			
ISUZU	D-Max Mk II 2.5 Pick up Truck 100kW RWD	2012			
ISUZU	KB 2.5 66kW	1990	2000		
ISUZU	Panther 2.5 Terrain cab closed	1991	2000		
ISUZU	Panther 2.5 Terrain cab wagon closed 59kW	2000			
ISUZU	Panther 2.5 Terrain cab wagon closed 81kW	1991	2000		
